	An. coluzzii_F	An. coluzzii_M	An. gambiae_F	An. gambiae_M	Unknown_F	AOcol_F	BFcol_F	BFcol_M	BFgam_F	BFgam_M	CIcol_F	CMgam_F	CMgam_M	FRgam_F	FRgam_M	GAgam_F	GHcol_F	GHgam_F	GM_F	GNcol_F	GNgam_F	GQgam_F	GW_F	KE_F	UGgam_F
13950479	0.01127505896294262	0.01127999999999987	0.013860827754042277	0.01397545267791583	0.012150254858316532	0.011439009363503986	0.011539373734089224	0.01127999999999987	0.014091185593556209	0.014063749999999053	0.01094278791747922	0.014064572862434236	0.014024595665961448	0.013563162878787864	0.013616388888888878	0.013866598137010262	0.011020781907121118	0.014016515151514877	0.01224612337715966	0.01186125	0.014095852395412622	0.014040555555555315	0.012471276053459431	0.011765791293803894	0.014017347296160724
14104503	0.011669009484451572	0.011919166666666493	0.013668892486062414	0.013726851180961076	0.012781048662809835	0.01153156445307653	0.011837253690015584	0.011919166666666493	0.013877931922010188	0.013641091666665725	0.011619968678826479	0.01382779206853665	0.01391413583509419	0.013192424242424224	0.013219174242424253	0.013440236669010706	0.011608518839824911	0.013669924242423874	0.012997995268531513	0.011860416666666665	0.013851684885290958	0.013579722222221806	0.012881021713883521	0.012404269287650812	0.01379204390459566
14259150	0.012518533731852799	0.012664999999999822	0.01467116082318143	0.01472523816658913	0.013740854914037766	0.012376503571928786	0.01262278616627426	0.012664999999999822	0.014831157164895133	0.014759538636362524	0.012556955089406784	0.014798661789780216	0.014810339776501617	0.014135919191919168	0.01434037373737374	0.014733002659862498	0.012435725292136515	0.014401969696969332	0.013961236815772158	0.012675	0.014910663461539452	0.014729930555555201	0.013844599201809584	0.013351638007985644	0.014739415085762028
14415236	0.012453318592619025	0.012740833333333191	0.016159789967493347	0.01632521175186085	0.013310350478883244	0.012804173686742436	0.012561429297582614	0.012740833333333191	0.016423566244931728	0.016415718115940652	0.01217718350371864	0.016446954788173148	0.016452346723044426	0.01552523863636369	0.015676151515151518	0.015789579595728135	0.011997373298898174	0.016316212121212058	0.015171338717449563	0.012367916666666668	0.01646651579920121	0.016431160714285773	0.01476408765414318	0.010102229588971598	0.016326985153799545
14563390	0.01465489436087066	0.014444999999999866	0.01631544455907291	0.016475885324705054	0.015147578723267033	0.014686245553628692	0.014749474772766806	0.014444999999999866	0.016417215654697698	0.016380807971013142	0.014571319608033234	0.016460154730344078	0.01658150495822031	0.016302944444444432	0.016286809884559883	0.0161560182333604	0.014544139467973621	0.016382613636363647	0.015719117559523797	0.01469875	0.016394215418355	0.016402708333333377	0.015498958521815188	0.014189354419529145	0.01646246632630725
14694207	0.013045085823941956	0.01325333333333315	0.014707110620059203	0.01484432638745984	0.013417099424771182	0.013029955089241714	0.01308663159512749	0.01325333333333315	0.014812933270708059	0.014747024999999005	0.013079254527163355	0.014859451019466794	0.014840390144455214	0.014981752525252523	0.015065340909090912	0.014564577636615452	0.012923776094275556	0.01480166666666654	0.01380914725557861	0.012962083333333332	0.014842246963563696	0.015090148809523668	0.013684771655977828	0.012708653503843214	0.014888534556733873
14819120	0.01402212519137383	0.014236666666666502	0.016088121712663515	0.016305971177612334	0.015001391837570042	0.014314207320981806	0.01418063886587617	0.014236666666666502	0.01624979873360312	0.016300191666665527	0.013740927340256835	0.016241424644563983	0.016271840833585138	0.016364110028859995	0.016446047979797998	0.015837846790519017	0.013697486282759273	0.016286060606060592	0.015179408423452322	0.01398875	0.016265224021593586	0.016254791666666473	0.015084900150208311	0.014689086851241975	0.016265356301919554
14966733	0.013246307437444609	0.01347666666666651	0.014665138034447937	0.014830988125116724	0.013938351220329425	0.013211222794891326	0.013436878940309697	0.01347666666666651	0.014782034651913807	0.014842722826085957	0.01306663788554711	0.014801154997800136	0.014816156759433952	0.014892728535353533	0.014868068181818135	0.014423919806940305	0.013228187176579467	0.014718106060605892	0.013949776948802152	0.01317	0.014795456309042712	0.014608263888888487	0.013989420389461217	0.013893625689581565	0.01476099083365005
15119869	0.011639724186945082	0.011499166666666514	0.01368188789298469	0.013780861026129253	0.012480954627233296	0.01186956132364067	0.011677881782240442	0.011499166666666514	0.013867639712820125	0.01382912028985412	0.011442273356567998	0.013852231215492217	0.013799442389005453	0.013607406565656495	0.013612810606060557	0.013904295426071578	0.01147330472604281	0.013947537878787672	0.012355676898696495	0.011669166666666664	0.013815840080972594	0.013883263888888647	0.012143078212940804	0.012761329250117179	0.013880539578973138
15261438	0.012430713043299768	0.012421666666666536	0.014798417032515462	0.015020225011602788	0.013697669138997708	0.012155386978540171	0.012595979313918756	0.012421666666666536	0.014972536029966918	0.014820433333332349	0.012496952827931344	0.014951862779540772	0.014901718891573271	0.015684754329004343	0.015885920454545514	0.014872282686138955	0.012437244937680812	0.014865530303030226	0.013577911243971829	0.0126925	0.014953461046067268	0.014672152777777635	0.013492338683788649	0.013846247395405784	0.014952471097025936
15412201	0.012800951545127112	0.012886666666666494	0.015743649630867308	0.015841791148975094	0.014446899480891966	0.012986012831501546	0.012847638893189366	0.012886666666666494	0.01595857802388672	0.01577279166666543	0.012658312990557575	0.015887367219629436	0.015959060875548967	0.015473219696969624	0.01555679797979793	0.015776905580389734	0.012540074060562978	0.01584969696969697	0.014426581082058885	0.01267375	0.01594961875843581	0.015747013888888623	0.014383547997033268	0.014483612565192977	0.016020973074628072
15557727	0.012448726333324635	0.01308999999999987	0.01621496988868523	0.016443941538808612	0.014684823692408082	0.012821197267477475	0.012950698469805486	0.01308999999999987	0.01653108198068821	0.01645229166666539	0.01200583793538613	0.016445598548697555	0.016550022688599255	0.016009756854256853	0.01603869823232321	0.015847099214816987	0.011640626135569055	0.016444469696969815	0.014925320688613526	0.0126	0.0165482456140364	0.0163706249999999	0.014631041602171234	0.014307038951223386	0.016562380235957037
15703509	0.01304389550959802	0.013373333333333121	0.01570491326810922	0.015798431481870392	0.014295882278628597	0.013121897925532559	0.013299530863928774	0.013373333333333121	0.015968899338462746	0.0158966166666654	0.012808328886362007	0.015926083033430828	0.01584196415987103	0.015390118506493472	0.015444216991342002	0.015452125274104885	0.0127863340067335	0.015783916666666606	0.014407098841426871	0.01335	0.016026244528943117	0.015783253968253832	0.014442842123228638	0.014018110897468508	0.015862629427116866
15848351	0.012253846781336378	0.012748333333333205	0.016540171281446643	0.016735931743053396	0.015307271003592561	0.012228611652201784	0.012458267272000658	0.012748333333333205	0.016803981710219212	0.01677423731883922	0.012240399329628403	0.016772265541348426	0.01675900904965704	0.01665148791486298	0.016575578282828254	0.016443085762548975	0.011867013955686588	0.016883977272727262	0.015153363729407494	0.012445416666666667	0.016912893045374744	0.016444444444444338	0.014788559073594209	0.015720127606701106	0.01676578048058117
15993588	0.010565882425843694	0.010630833333333235	0.01483623349211185	0.0149612301084012	0.013929813455587988	0.010199605479179627	0.010755482764014725	0.010630833333333235	0.015050537761452492	0.01504558286278819	0.010689873557527289	0.01507489016574963	0.015040056314549133	0.014631181818181783	0.014498785353535363	0.014944021848649099	0.01047188943666966	0.015006780303030084	0.013219467524285308	0.0111525	0.015009717948719149	0.014789085317460163	0.013131468382070393	0.01522466977409171	0.015041858268473178
16137677	0.01217093332750442	0.012130833333333176	0.01552264312038712	0.015606245920547082	0.014845007984422053	0.01260989866916938	0.0121140093678022	0.012130833333333176	0.01564898349163102	0.015536736956520579	0.011801413835758974	0.015660594381528996	0.01568912614517266	0.015504349747474753	0.015447518939393915	0.015536867855093962	0.011946640992654663	0.015716893939393916	0.014384682921254255	0.0120725	0.01564366379892172	0.015617638888888822	0.014396976324409259	0.01566722953155769	0.015714263618036302
16274702	0.011978596385705717	0.012198333333333176	0.016139907523880954	0.016345877719715105	0.015237144011095065	0.012175366993986324	0.012136651275453648	0.012198333333333176	0.016350670617808302	0.01615010905796975	0.011589075971415366	0.016296461678482786	0.016332493581999227	0.016618330808080808	0.016803346861471804	0.01612905923792453	0.011796855663553294	0.016318939393939344	0.014954749165307916	0.01199625	0.016381360615677753	0.01646262896825376	0.014727053743805894	0.01584650681407212	0.016306413422907815
16411524	0.011295223538294822	0.01130333333333319	0.014229432077441023	0.01428538046763179	0.013723968059263904	0.011135773468146667	0.011416350855131839	0.01130333333333319	0.014375261320689734	0.01427510833333242	0.011280087704248777	0.014313833804161902	0.014361784330010573	0.014112815656565669	0.014031920454545484	0.014268304781896538	0.011277423890574421	0.014234507575757336	0.013589179878216203	0.0104875	0.01440739878542604	0.014188194444444292	0.013361648294415716	0.014139614616759558	0.014363882262729489
16546074	0.009517578829189926	0.009757499999999945	0.012260742230034132	0.012440076749491479	0.011203017629540263	0.009585452677649263	0.009602139042482501	0.009757499999999945	0.012488032797218277	0.012407094696968966	0.009448898610972324	0.012448060889309684	0.01247634740259645	0.012389094696969728	0.012382550505050448	0.01236235787064237	0.009337705387205048	0.012468787878787609	0.011090870137535323	0.00909625	0.012453652213955533	0.012207361111110706	0.010850643321829759	0.01148192715545839	0.01236924949815717
16710913	0.01073578944458289	0.01065333333333322	0.013204957055762544	0.013339823250552553	0.011526410899705627	0.010721848801738213	0.010819496927216598	0.01065333333333322	0.013257107952913317	0.013314693115941077	0.010668713180663376	0.01336635236339504	0.013377033499445095	0.013205304292929291	0.013258608225108217	0.013260883160485683	0.010665378152594713	0.013327765151514832	0.011898956207396961	0.010597083333333335	0.01333945293522351	0.013313194444444157	0.011792106848364146	0.010784274502909636	0.013573677090814936
16877361	0.011432655996206152	0.011693333333333182	0.013224234308375087	0.013324093089599467	0.01136959055967981	0.010971046739632381	0.011545949139281293	0.011693333333333182	0.013348894443863365	0.013327299999999084	0.011650631898534845	0.013306943343847724	0.013413139534882646	0.012867358585858546	0.01299132305194804	0.013265138036278117	0.01157409202205855	0.01324933333333304	0.012707734712284143	0.01145125	0.013300243525915514	0.013206924603174294	0.012603799842882839	0.009004800679668983	0.013300450935879985
17008012	0.010777802983683795	0.010733333333333239	0.012202645344234845	0.012328287830662112	0.010242958379015345	0.010780195588674584	0.010869231348235453	0.010733333333333239	0.01227481016247305	0.012277566666665884	0.010696082392908477	0.01230512167463395	0.012316878586528678	0.012391434343434305	0.01248427218614718	0.012081899692055477	0.010681041414140911	0.012425643939393593	0.011637149533262907	0.01075125	0.01228815452091835	0.0121088194444441	0.011559888026375137	0.007782961734150347	0.012307515387463639
17132434	0.010574963470743862	0.01054666666666656	0.012241768780916118	0.012368237807886649	0.010077372299011386	0.01024201378643541	0.010717984182876106	0.01054666666666656	0.012290330863165444	0.012341149637680326	0.01068993818676745	0.012355416513233764	0.012318040118794863	0.012609439393939367	0.012611626623376632	0.012193452123826921	0.010643027444253416	0.012274431818181504	0.011437508704814305	0.0106275	0.012370391718642333	0.012368888888888482	0.011540747892767383	0.007551562469373537	0.01229686807647823
17259957	0.011146340798685104	0.011454999999999866	0.014497127797199161	0.01452053893257635	0.011636163389439892	0.010777609121019553	0.011451009389234112	0.011454999999999866	0.014667078985534536	0.014546849999999256	0.011170951859923634	0.014573618320781087	0.014595507399576829	0.014173757575757652	0.01419272727272729	0.014476873391997882	0.010950854700854357	0.014640916666666576	0.01405812673062889	0.01222375	0.014735663798921175	0.014300624999999772	0.01395526504818208	0.007268460995827894	0.014513149860505462
17396744	0.01114827668712349	0.011872499999999878	0.013409286253389777	0.013468171316824913	0.010897083833709667	0.011542084031964018	0.011194993339504874	0.011872499999999878	0.013471608046957954	0.013469283333332457	0.010823575368047502	0.013438478213756778	0.013518948202959204	0.013201787878787865	0.01328393686868681	0.013249318194380107	0.010788692507957135	0.013470189393939076	0.013298831756265658	0.011150833333333332	0.013504528171391132	0.013216666666666314	0.013394610317582921	0.006498991578014138	0.013411152696707902
17551128	0.012722962740725078	0.013758333333333279	0.014547936672767338	0.014544746796301099	0.011519531079686327	0.012647735456245033	0.013252804640080289	0.013758333333333279	0.014585473852327897	0.014576633333332263	0.012607265480195409	0.014587829119813094	0.01451572145877333	0.014521343434343508	0.014588445707070642	0.014522442976445085	0.012219709616117196	0.014457348484848337	0.014307693777324992	0.01228125	0.014582471491229146	0.014494236111110934	0.014299005541521767	0.006437311067427243	0.014607872865151385
17688911	0.011332771173494677	0.011904999999999876	0.014164620152953989	0.014247286688056795	0.012576293017581083	0.01106904757033162	0.011594670084517757	0.011904999999999876	0.014283544597813684	0.014304966666665656	0.011350001102635615	0.01430994969467755	0.01436200795328669	0.013601118686868679	0.013694617424242371	0.01394196153802286	0.011187825668391342	0.014257234848484759	0.01384470724661117	0.011470833333333335	0.014340119770581371	0.014301666666666449	0.013634044879350092	0.010234358266768495	0.014233150588282817
17812753	0.008164922465255766	0.008475833333333333	0.012921768297406116	0.012932832788236691	0.011103776656463345	0.00822395358869776	0.00842745331671714	0.008475833333333333	0.01296357179139168	0.012845599999999215	0.00789596422010334	0.013005693307116121	0.012983529900331267	0.012864345238095223	0.012939863095238062	0.013026756459765802	0.00781388246839268	0.012928409090908803	0.01221130879930257	0.00791	0.012971417172740205	0.012941319444444134	0.012082431458349786	0.009118043996334908	0.013135565311329813
17944151	0.011202311647212998	0.011479999999999881	0.015104425008847056	0.015140130377074144	0.013516379193168428	0.011214275406567569	0.01140424997205564	0.011479999999999881	0.015206719079426452	0.015262650724636596	0.010962409491860604	0.01516220854900444	0.015204075556226604	0.014855356060605998	0.014652391414141402	0.015039726510606624	0.010969889435476776	0.015148484848484706	0.014749354645105925	0.011075	0.015216980769231966	0.015325678571428475	0.014646044003227719	0.011435279695562113	0.015147878778167619
18068284	0.011405940362246104	0.011524999999999898	0.013909627793410725	0.013904168329170113	0.012620031311911617	0.011381719546975587	0.011413307771752293	0.011524999999999898	0.013973562304402488	0.013943783695651212	0.011393041338801433	0.013976467409386191	0.013982553182541794	0.013551492424242337	0.013536859848484703	0.014073568260083082	0.011338246127183968	0.013993484848484665	0.013239655768592793	0.0111325	0.013974398616735044	0.014239553571428275	0.013126404548171969	0.011601639668430063	0.014032836931087811
18197926	0.012500659497813751	0.012844166666666592	0.01501977686389794	0.01513214568982019	0.0135528000570177	0.012277071823919275	0.012694286273195994	0.012844166666666592	0.015101491580557236	0.015080453787877666	0.012508771435599251	0.015162908979007973	0.015182645726366238	0.015052234848484806	0.015056489898989937	0.015135179933497814	0.012444283276645988	0.015010378787878628	0.01407623014050998	0.012612916666666665	0.015108710608382737	0.01514150793650774	0.013924569970308298	0.01267767700050628	0.015165005905906283
18342898	0.012791672690807084	0.012934999999999832	0.015178277099867094	0.015286373132061774	0.014056125578102183	0.012629221054784834	0.013020950852458905	0.012934999999999832	0.015346951766515602	0.015180374999998837	0.012777457085840065	0.01530560660312861	0.015375404128391796	0.015285803030303054	0.01518021212121213	0.015011587498842384	0.012635645607587969	0.015283742424242325	0.014415937483170837	0.01275	0.015412364878543605	0.015162986111110914	0.014187040623466929	0.013455978007854084	0.015388677403373711
18489638	0.01091685382268774	0.011434999999999857	0.012414606384916635	0.012436006476007734	0.011971717259129672	0.010856350137741418	0.011297930708005601	0.011434999999999857	0.012483118722383673	0.012456049999999283	0.010769101982311836	0.012490527453829128	0.012495153276954782	0.01210099116161615	0.012179458333333315	0.012308537582156455	0.010610697172598386	0.012556477272726973	0.011936232945661962	0.0110475	0.01247221153846211	0.01257499999999969	0.011986846963002137	0.012047405304206513	0.012484017330643148
18630778	0.010254137784252888	0.010305833333333262	0.010974610886714302	0.010974714774189903	0.010989578746420866	0.01048368595258266	0.010195678431701926	0.010305833333333262	0.010926421180808532	0.0110196876811589	0.010120536576804775	0.01101297670519944	0.010925778843249127	0.011029463564213552	0.01106815836940836	0.010830912035145364	0.010148008735149908	0.011092234848484666	0.011071130739816899	0.01005875	0.011041654183536205	0.011044811507936275	0.01111411228729422	0.010758607840267788	0.010894446488317673
18775923	0.012304632815152804	0.0125699999999998	0.015226715841617743	0.015304901298707431	0.014820805872770413	0.012304942872705288	0.012578904404422955	0.0125699999999998	0.015299400561656911	0.015191065217390227	0.012064463839359794	0.015310627344706963	0.015342281284606653	0.015428877344877303	0.015406777777777781	0.015088108653268014	0.012063506257543506	0.015390833333333236	0.014957083586299727	0.01233125	0.015305360852756673	0.015246488095238	0.01466990014811155	0.014648278728906948	0.015367858561290575
18942571	0.013394021341213083	0.01307333333333313	0.01587544967211845	0.015939190178566973	0.015327170005521857	0.013977230974146805	0.01360483803156106	0.01307333333333313	0.016103606760567712	0.016125896014491495	0.01299772511239682	0.01602182882536589	0.015996530378536215	0.015313454545454588	0.01533924567099571	0.01590048828212864	0.012675320180517844	0.015962575757575637	0.015417474467667775	0.013315833333333332	0.016141158400810957	0.015952291666666563	0.014924827281204017	0.015405748476760694	0.015899873112738997
19095980	0.011454523679497165	0.011229999999999865	0.013726183547073797	0.014275417752068087	0.013019976010154593	0.011600953387784982	0.012680651097406572	0.011229999999999865	0.015674679723817874	0.015358635144926474	0.010799963358757533	0.014169119269356125	0.014006802325581073	0.013075938311688335	0.013004137626262619	0.01271640771913172	0.010510387456945486	0.013011060606060434	0.013619265317631203	0.01024875	0.014302704790824494	0.013039047619047355	0.012075303335499204	0.012707141058072937	0.01311779389443761
19217604	0.012668932001078945	0.013034166666666404	0.014784235092028022	0.01522414817523372	0.014133107545383073	0.012663586315821682	0.013672014253395441	0.013034166666666404	0.01612547416193341	0.015868033333332227	0.012204401340188877	0.015200898571644025	0.015035148494915935	0.014706484126984125	0.014577116161616131	0.013971145917603067	0.011992849805289505	0.014295128787878643	0.014621562521270965	0.01188625	0.01514090148448154	0.014219097222221979	0.013072457683687616	0.013915283958826232	0.01453202013098401
19338547	0.013521812445936478	0.01424833333333328	0.013896856892920185	0.014074943097483618	0.01334353372480729	0.012888950903790485	0.014279815152720499	0.01424833333333328	0.015664471428371338	0.015400593784113393	0.013535483276470722	0.014269939776201059	0.01401908663042324	0.011679866161616141	0.011518578282828295	0.012470543770877859	0.0134437565910675	0.013451590909090745	0.014486228370541246	0.01306375	0.014500392110083821	0.012695347222221817	0.013473256697307633	0.011754046635622486	0.013281039527908963
19475027	0.013478366245707337	0.013776666666666543	0.013838863303157064	0.013936785311522669	0.013207587602878112	0.013000122296022437	0.014143026069660187	0.013776666666666543	0.015710265342180837	0.015400828985506274	0.01343353942604386	0.014233265828315642	0.014007486660625734	0.010676984848484864	0.010628171717171704	0.01246033327508122	0.01331786868686841	0.013324621212121067	0.014618269787093102	0.01351625	0.014498908906883433	0.01310026785714264	0.01371120381100297	0.011092835002488963	0.0129626725459233
19646106	0.014566952334866733	0.014698333333333266	0.014160146037594728	0.014532141710534222	0.011535517102533468	0.0141993239530908	0.015075953738572196	0.014698333333333266	0.01600539752729894	0.015723632905137373	0.014559859402055309	0.014461426653893238	0.014359301097843188	0.012890640692640678	0.01268394841269835	0.012674587341364231	0.014430014046121268	0.013200050505050359	0.014869453297523767	0.0148625	0.014721153733694228	0.013107569444444113	0.014248398135860246	0.005798177998766634	0.013357078529836622
19827048	0.01493491722491023	0.01527666666666658	0.014282975359503137	0.014424553989672184	0.011065544349082104	0.014309992280939368	0.015563443006754735	0.01527666666666658	0.01616319878146712	0.01585419290716804	0.015026327298471677	0.014591736237416457	0.014310374671886594	0.011592102813852718	0.01186840151515148	0.012667877927320582	0.014940136085470736	0.013128977272727086	0.015222797246221815	0.01492125	0.01454068033063519	0.013109722222221872	0.014443384077005274	0.003958860019667232	0.01373715680375004
19991326	0.013330411986759189	0.013707499999999874	0.01533542604620562	0.01563282042456435	0.013936633215731676	0.01298327306685393	0.013959346803061361	0.013707499999999874	0.01658996399011593	0.016413804907772393	0.013329818592494892	0.015600318842893573	0.015438246375717248	0.014859303571428575	0.014721901515151474	0.014547479669908433	0.012896513334237115	0.01456305303030294	0.015364135201066638	0.013434166666666669	0.015623369797936599	0.015106803571428466	0.014496931575779803	0.01171479847469694	0.01502595252615621
20137777	0.0127581331858326	0.01319583333333315	0.01706564199918356	0.017480293305310295	0.016224387988070826	0.012583186338423575	0.014050755568230726	0.01319583333333315	0.01824491054566038	0.018033867753622	0.01234336657376523	0.017418216625722693	0.017369721823719552	0.016693083333333355	0.016731477272727325	0.01676438584551757	0.011677302933191856	0.016773446969696928	0.016530246629723317	0.01262375	0.01741633670715395	0.016477083333333392	0.01504625870865839	0.016379416855130932	0.016910650647989956
20280133	0.010022439180892977	0.010021666666666549	0.01462418040729498	0.015023206068514053	0.012970703964818883	0.010073615156028013	0.01126430776578775	0.010021666666666549	0.015925350068331404	0.015725961956520686	0.009472709398816346	0.01495954577703268	0.014835892857142858	0.01426595274170277	0.01425431168831164	0.014245134097004009	0.008895685563113875	0.014031113636363573	0.013875272932070545	0.009062083333333332	0.015019218960864748	0.014035694444444323	0.012668946171650059	0.011875273451893938	0.014477954126201563
20433250	0.010561682923843439	0.011113333333333248	0.013441950520731903	0.013831964081368426	0.010963832153528726	0.010319541494145254	0.011538293622382475	0.011113333333333248	0.014514600085417223	0.014407986231883208	0.010181215241191314	0.013735025446719732	0.01361787262156386	0.013417065656565644	0.013420371212121213	0.012735066320228826	0.010030301672491783	0.013138749999999755	0.013228860581431995	0.01004625	0.013706153846154688	0.012847003968253681	0.012279796801831949	0.007240753546099291	0.01326124187174682
20582555	0.012033064153502058	0.012631666666666496	0.014660759330163012	0.015128350250037904	0.01224485248620284	0.012233045363447256	0.013290247811750512	0.012631666666666496	0.01584480414640851	0.015671185869564182	0.011294153178744711	0.015081891962436188	0.015042151288633749	0.014341112914862965	0.014313924242424276	0.014192331728072572	0.011111570306353008	0.01420776515151506	0.013717854449525411	0.010885	0.015187488529015969	0.01455052579365066	0.012402734558561253	0.010120263986819884	0.014529807237007959
20734963	0.012294449923590635	0.012818333333333126	0.014658529789241532	0.015117021063107436	0.013624298903378402	0.012268630831632743	0.013513261166227341	0.012818333333333126	0.015949350169870244	0.01573613333333221	0.011748209294026502	0.015047326187265748	0.014981970955400912	0.014309387085137121	0.014319387806637824	0.014245984989540545	0.011488147137957214	0.014056628787878642	0.014123312253464183	0.01135625	0.01503858653846257	0.014459166666666433	0.01252340427571366	0.013431225747513745	0.014495678745028688
20876718	0.012588020517322059	0.012699166666666461	0.014603663305148047	0.015053139182571947	0.013532091370923838	0.012794966268866403	0.013498842150731088	0.012699166666666461	0.01572512451727217	0.01552493181818078	0.012031210261569588	0.014940236157600484	0.014858266384777899	0.01481559722222228	0.014783872294372297	0.014168427725846736	0.011866036138142631	0.014192348484848365	0.013986227009605714	0.01187625	0.014972178137652907	0.01418402777777756	0.012658422475288384	0.013217059388502258	0.014536399795256394
20996925	0.014119072602837027	0.014381666666666553	0.01618052397035421	0.01643461277419172	0.014789710632314846	0.01379140484429187	0.015156097920858863	0.014381666666666553	0.017211844831783403	0.01699675833333214	0.013834298528195807	0.016494305725308796	0.01639204042081976	0.015438977272727288	0.015417651515151417	0.015675096084561625	0.013528802498173537	0.015924696969697016	0.015910967788011376	0.01397125	0.01650614102564233	0.01581770833333327	0.014955886738903627	0.01314121458920552	0.015926664126767194
21116813	0.01336137313492428	0.013859999999999872	0.016309026425237964	0.01692481094844344	0.014214545882891628	0.01371809444010328	0.014750164574046092	0.013859999999999872	0.01787277565316411	0.01760979528985358	0.012456587931445986	0.01681843176040513	0.016703537702608042	0.01608237626262629	0.016310005050505044	0.01571013370797157	0.012263549548366013	0.015726681818181803	0.015081067745622095	0.01248125	0.016850782051283625	0.015826666666666538	0.01342376703667271	0.013318564150437367	0.016236482232537684
21244291	0.012995838873020986	0.013291666666666488	0.01565022732494193	0.01628485405550983	0.013912198808194907	0.012887947534314414	0.01426352333602426	0.013291666666666488	0.017358642579668043	0.017167474430640487	0.012476694732179855	0.016158186800100418	0.015989894310171136	0.015620373737373744	0.015530083333333366	0.01475936296740885	0.012212286120523781	0.014791704545454438	0.014908914920083362	0.011785	0.016124959345480534	0.014871309523809296	0.01344030089460809	0.0126548854634724	0.015354873507511128
21380814	0.012881334389583514	0.013464999999999776	0.01509963413954711	0.015581686738800593	0.011431984918888855	0.012686890355644805	0.013977685669842576	0.013464999999999776	0.016130550016041575	0.015998544762844652	0.012554274595917092	0.015463795111775943	0.015402082354212006	0.014896715909090814	0.015372684343434303	0.014540020783257983	0.01211624648592451	0.014595606060605901	0.014506540889230299	0.01278625	0.015541786943321062	0.01488472222222201	0.013282728280338186	0.006392787472318019	0.015010898565058592
21531949	0.011585489310340086	0.012171666666666501	0.014731038868460987	0.015453641531528398	0.011051353010126882	0.011937443540890049	0.013257785290505652	0.012171666666666501	0.01610687718303336	0.01595281551383286	0.010690335661959899	0.015222666175273741	0.015153941146535666	0.015007944444444416	0.015513820707070783	0.014239998993639457	0.010149730407607457	0.01414814393939383	0.013774172543555901	0.01003875	0.01513491936572326	0.014471180555555439	0.011898446169943254	0.0068902795070347874	0.014685570715300592
21682715	0.011640899605446014	0.011878333333333182	0.013928556668930699	0.014515543841527319	0.011243189145825712	0.01142600207284137	0.012895526399946665	0.011878333333333182	0.015612528834928384	0.015386545652172779	0.011268491641414757	0.014353252680875837	0.014251201172857341	0.013640136724386659	0.013677000180375166	0.013335878242066305	0.010838224477335118	0.012995871212120928	0.0134721643588272	0.010670833333333333	0.014346678137652847	0.013036547619047257	0.011941848666612014	0.00792296295610406	0.013524716357312777
21808153	0.012012500118419443	0.012294999999999853	0.014400899595161859	0.014862721772831908	0.012419484062674542	0.011947572128018355	0.01306394581377232	0.012294999999999853	0.01571245670630515	0.015508837681158408	0.011563926710420428	0.014853249305764536	0.01480431818181792	0.013757689393939416	0.013730208333333301	0.013611787509293361	0.011409569673995786	0.014093749999999855	0.013820941576558788	0.01061125	0.014823507759785061	0.014310555555555353	0.012415210988773205	0.01045940557763638	0.014203616934305196
21920484	0.010361150137698658	0.010799999999999893	0.012641899503281429	0.013101856254458073	0.010780400444167424	0.010462523805567692	0.011308598862499502	0.010799999999999893	0.013977772475450222	0.013743831521738217	0.009889934510953562	0.013021676152600255	0.012924445031711473	0.012341969696969643	0.012415053030303025	0.01208259643029883	0.009646785238336045	0.012249053030302813	0.012212692838359794	0.00947375	0.013060608974359691	0.01225034722222194	0.010690521162208467	0.008822155302446245	0.01243351344038911
22042756	0.0094711299880539	0.009344999999999952	0.011547586881837966	0.011985354704254624	0.009759607447689013	0.009674321687877244	0.010027096821480846	0.009344999999999952	0.012641523320212834	0.012505316666666013	0.009049583002627261	0.011856518274562704	0.011798192351252573	0.011601916666666674	0.011588459595959524	0.011131458921100542	0.00899027756788964	0.010903257575757434	0.01101801316273576	0.0092725	0.011821380398111217	0.01126902777777756	0.009837188569881175	0.007993049908950566	0.011442583930715667
22182720	0.0123124182746662	0.012611666666666504	0.01478295489547812	0.01521981671208418	0.012646408179831118	0.012052361803054013	0.013345789516511644	0.012611666666666504	0.01621068958525674	0.015885216304346687	0.011990126479404398	0.015173325567419278	0.015126323995771547	0.014259532828282824	0.014180164141414122	0.014026682601574926	0.01171813372720889	0.014482424242424236	0.0142080942902113	0.01218375	0.015216695512821548	0.014641388888888714	0.012935436458893796	0.010395299937014072	0.014527460838024411
22337609	0.010887593556913568	0.011429999999999881	0.013729098870641126	0.014171491578494731	0.011095382030878077	0.011115357870580215	0.011967784680304912	0.011429999999999881	0.014985233593135862	0.014742208333332299	0.010236761467355027	0.01416961248137158	0.0140601030655389	0.013344591991341906	0.013390083333333275	0.013176447728227408	0.010067735195087857	0.013251174242423973	0.01282302876020682	0.00941375	0.014282852058030843	0.013372152777777601	0.011412929801291322	0.008617162724818158	0.01358378456699842
22483664	0.011022522827287023	0.011566666666666527	0.013554080460719176	0.013936346283748948	0.01090869253948152	0.01093166488784159	0.012097513668756896	0.011566666666666527	0.014526697429559338	0.014510316666665583	0.0106354153813917	0.01386742688758656	0.013830400558742859	0.013020696969696917	0.013127618686868642	0.013180924479088571	0.010246267914682475	0.013184886363636081	0.012804215496869213	0.010297083333333335	0.013863105937922697	0.013199246031745727	0.011948487931780934	0.007872609170790603	0.013431148161961469
