	GM_F-An. coluzzii_F	GW_F-An. coluzzii_F	KE_F-An. coluzzii_F	GM_F-An. gambiae_F	GW_F-An. gambiae_F	KE_F-An. gambiae_F
43753870	0.013921011936557882	0.013926530601717741	0.013980549244854017	0.014774366651015511	0.014901809147738643	0.014372560484564926
43881526	0.015717391569660573	0.015585617051987813	0.016239294752615888	0.01657104186497602	0.016552665603160713	0.016465997694388765
44024448	0.015033618409212286	0.014972051060126357	0.016329847095617037	0.015616943677989659	0.0157128785376618	0.01620965190068785
44168904	0.015583028358021543	0.015350302526971627	0.016801718815264613	0.015768354939167305	0.015771861070129203	0.016525663701711234
44310546	0.015127022357187705	0.015076133082392154	0.01505006833045681	0.01526424669513361	0.015411223253393341	0.014865030395566373
44453488	0.015442825071348105	0.015243678316388442	0.015375286246112483	0.016053733329097104	0.01621264045983215	0.0157750119140389
44582859	0.014990299435149677	0.014862524135849476	0.01534812933231244	0.015677579207951736	0.015672973250138087	0.015502566181622896
44709559	0.014798810541396394	0.014861551878593738	0.015003206357634835	0.01567785191485368	0.015737961296213493	0.01534297656346729
44854707	0.013661767519266323	0.013577682877215965	0.01445529566077259	0.014493163960030508	0.014439919145170366	0.014787861402617905
45020332	0.015030533946027842	0.015030073861154684	0.014826576860914665	0.015509691784673473	0.015540590387414682	0.014951205032818512
45169403	0.015954362674102232	0.016148980110469224	0.015773326331473363	0.01672793057790576	0.016930462683562717	0.016195519780036187
45294306	0.015414127273611621	0.015412450192103449	0.014635604753640691	0.01614007686577192	0.01630629217883239	0.015164258537802884
45422097	0.015347590690722506	0.015303080814836615	0.014581672980592347	0.015846411390681103	0.01589428459193788	0.014999673596253331
45543949	0.015123118445626384	0.015129062793787371	0.014993237418837993	0.015771040573469956	0.01583611391830224	0.015358608989219842
45672780	0.01585951058666604	0.01583139669306117	0.015492205329833076	0.01650794801159201	0.01649347832966567	0.015769421925302052
45800621	0.013436686586993237	0.01339469076957726	0.01265311427815911	0.01427821791436141	0.014350687509101909	0.013526222592572237
45928873	0.014285346491759277	0.014294248227209575	0.013854674528148982	0.015020255874109302	0.01502348892637943	0.014222538801871963
46059332	0.015806859014422584	0.015791739147380104	0.015311254694975308	0.01641725781562783	0.016335799675517366	0.015581084547439223
46177451	0.015115267264655367	0.015149272825209953	0.01459406947622096	0.015558957980499654	0.01562729372387808	0.014939831337590583
46301085	0.015311433578486128	0.015234612252100207	0.014800229293571783	0.015656233546165303	0.015632901790799954	0.014894767526278612
46432487	0.015825382133927555	0.015863465082013296	0.015939673335197718	0.01622791465823171	0.016346127946177257	0.015957197355460515
46564830	0.015208993229085609	0.015266703622544092	0.015736001599999855	0.016040764283389058	0.016157962201414952	0.015921967315474475
46699843	0.015267577374014954	0.015257942342205164	0.016144181724526627	0.01610337125627332	0.016085657329481827	0.016172746665286324
46829236	0.015185819761406883	0.015266525666554048	0.014838538293884254	0.01588237676569834	0.01602642631570236	0.015068405690328853
46959104	0.015183551907600127	0.015201879417358802	0.01523013870411387	0.015917927780940117	0.015854413471124793	0.014958967151205177
47097741	0.014848310267942215	0.014819628676799342	0.014907180266181154	0.015348168006193583	0.015431319311521878	0.01478732636426787
47233512	0.014046680583119676	0.014016850140131935	0.013601811941411617	0.014351640128886243	0.014385027677147793	0.01361713320897544
47364027	0.015437616450380928	0.015469216275198587	0.015337960511693957	0.01608434226831627	0.01608296092762329	0.0155207348848742
47494647	0.01606233974102931	0.016085274611096278	0.015170396885695976	0.0166478208823622	0.01676015937537332	0.015354536275287928
47615318	0.014189988907071955	0.014128576991747672	0.013911292597608487	0.014500667181091385	0.014463038568117743	0.01406368026007754
47740143	0.01253828147437321	0.012495722366859188	0.012483473797967996	0.01304812774447879	0.01304273545814871	0.012822125332800784
47868511	0.016666751438974857	0.016618084874260204	0.015577725063016074	0.01735135142623361	0.017412518208531794	0.015964138902962752
47991916	0.017093334882806066	0.01704503397180625	0.01634798965063288	0.017825959643292796	0.01790206322271149	0.016625595120178995
48119093	0.01397795540213086	0.013903244084612288	0.013961995043137106	0.014577040059597417	0.014594175511921494	0.013898566584697429
48249756	0.015078564951139354	0.015127145302768432	0.0148013449197104	0.015614680650538596	0.015658126999619503	0.014998649739605987
48377078	0.014293284341298859	0.014242439712191008	0.014110649455330892	0.014631249248918959	0.014714324051309043	0.014339469735140428
48499001	0.014716197733833602	0.014733859089163527	0.014086400748152619	0.01500894233138064	0.015079453480929665	0.014174336392954739
48619781	0.015752361633651735	0.01571477734936876	0.014994406250067406	0.016098943783511045	0.01610641388171891	0.01490439253833877
48736145	0.015479331195426974	0.015478616422269203	0.014639097465375195	0.015754028050551087	0.015841624798319423	0.01430530300900326
48856141	0.013689370086198496	0.013695014737083322	0.013375426808023444	0.01442537063903164	0.014513867963317922	0.012967301245040497
48978894	0.013880679714262248	0.013850653202053618	0.013906504240140734	0.014622548766413073	0.014678901013918439	0.013419831744701004
49094434	0.011062648272493631	0.011182945690245376	0.010519289188513928	0.011369427162504463	0.011588098009094596	0.010172887031069876
49203832	0.006330246359088762	0.0064975543441499065	0.005480237450286998	0.00662919690227588	0.006825438501389993	0.005599585022227175
