	GM_F-An. coluzzii_F	GW_F-An. coluzzii_F	KE_F-An. coluzzii_F	GM_F-An. gambiae_F	GW_F-An. gambiae_F	KE_F-An. gambiae_F
37084293	0.014480786397387434	0.014541792162940765	0.014417265417787666	0.01469366007085428	0.014729527116997994	0.014704766724156456
37239394	0.01252694163104224	0.012504076840921639	0.01230855344929269	0.012604953736587193	0.012665742416949965	0.012455793280276965
37405153	0.009554788992009816	0.009500369922237309	0.009430384947775804	0.009360693055169806	0.00938978718073171	0.009174928142123775
37570387	0.011712221969053903	0.011739190294683835	0.011635270000235884	0.01171835343236266	0.011775064998426796	0.011516887298587271
37727662	0.011193923202706676	0.011174548429346759	0.010878872224079574	0.011428119552735443	0.01144984342033104	0.011166140435140737
37869529	0.013049296263556871	0.01295891588902352	0.012379882911597554	0.013410397576128486	0.013459422156350044	0.013093964287647666
38054064	0.0142224067115806	0.014331938707050365	0.013424915945384136	0.014684571960862855	0.014958004057354696	0.014391206810569813
38233670	0.01208724752089051	0.012141896021552422	0.0118625049320866	0.012351928192503215	0.01246732010909996	0.012067361298441062
38363785	0.010885953082880135	0.01081923884786691	0.010763549214062331	0.011227618165361383	0.01121955409859392	0.010901938670486755
38499290	0.012112693797186207	0.012055294439536133	0.01189003781280811	0.012608649449634383	0.01257583312229818	0.011583170374432189
38636010	0.011977469685711272	0.011905928998758298	0.011416014440995484	0.012156464509403381	0.012257472714041045	0.011426348056750794
38775394	0.011161626139667456	0.011129416236921836	0.010695171011169985	0.01130945257637066	0.011451527985485056	0.011160986007485555
38897136	0.010940480687914513	0.010792055078429274	0.009983927790676061	0.010545472968943887	0.010740302335960626	0.01049003647121624
39028923	0.013208631836136936	0.01318012121577367	0.01193454082315287	0.013484255739471632	0.013568326891267432	0.012399613065810704
39532702	0.016024933676129168	0.01582166861528182	0.014398046654707331	0.016211329732011743	0.01650446077236548	0.01564804298886196
40304916	0.02299808459240784	0.022986098749229238	0.019177696000039192	0.02252323148322536	0.022870420668250235	0.02180688324488491
40853374	0.021345847523324354	0.022077175764597737	0.0178783697119933	0.021367896898932984	0.021713542755399513	0.0195487937474592
41179633	0.020480057108694005	0.02063539030992272	0.015540667309013623	0.020046949488925433	0.01998042184191562	0.018012295717497618
41376536	0.016212466486684854	0.016108716355248243	0.01465838980830079	0.015875723942559768	0.01561665345686427	0.014802178130688836
41517614	0.013076775690552636	0.0129494127609399	0.01215183147848197	0.012909836541805006	0.013069160260090664	0.012494109175756732
41641856	0.013101234404818751	0.013242970251135541	0.01194332751089989	0.012530932785153123	0.012986778957847292	0.012058701999401879
41758112	0.012777012202715014	0.012680407495283277	0.011725239151244328	0.013147609771153682	0.013160036472205146	0.012905636646581618
41884005	0.010496564812739225	0.01051156163412215	0.0101218362380724	0.010215198322528395	0.010306609483264739	0.01047273804913341
42005229	0.011364587437847122	0.011383953221570611	0.010505501928318907	0.010874268436504908	0.011104440430380275	0.011404439582143346
42126938	0.013419651942601064	0.013292840563056407	0.011961650451361288	0.013120961867860605	0.013444564805039612	0.013192515301186165
42246977	0.010753112473759648	0.011002985843438064	0.01014429661002299	0.010297360322554606	0.01097297906264017	0.010180415385941442
42365008	0.012066535456872852	0.012535661081352824	0.011076083535504178	0.011264708336210951	0.012667890502836461	0.011372866731751585
42495524	0.013294597554047436	0.013527325785110615	0.012477365918825435	0.011688317523056387	0.012825028513396562	0.012325977596694586
42630573	0.012914013170846294	0.012929289419707729	0.012192834794859877	0.012732990669600368	0.013272521308177913	0.01289298573017893
42770586	0.014113559729970374	0.014185500698466908	0.01277862612618266	0.013652547823587668	0.013988158936895334	0.013101336238442814
42904970	0.015400372038561283	0.015683306542477703	0.0135398800911481	0.01389006922730215	0.01547000767435793	0.013651311975422459
43106253	0.01394708672871243	0.013881664423560997	0.012284995884798129	0.012978489189926657	0.013871340499726364	0.013197105410297937
43321311	0.013496573043068194	0.013534355806566646	0.01164908256024429	0.013225510622752339	0.01389177773282053	0.013176115883817811
43468786	0.014684756298013116	0.014636333226339832	0.012839015684637356	0.013543570823847953	0.014796628801636824	0.013755441928664477
43614493	0.013242606175964901	0.013600986315916462	0.011711907551806266	0.012464510496764293	0.013704138255347848	0.011803285683101369
43755286	0.012554192911010734	0.012563955387209367	0.011761170863599844	0.01253838382814256	0.013049897241955082	0.012592407363480324
43922028	0.013022921027978043	0.013061274966849565	0.012182123788214207	0.013556925473764485	0.013914440950378377	0.013157026690070557
44083180	0.012289299503623606	0.012280122388043853	0.011823177560856116	0.0127065252980059	0.012704862939768809	0.012558295229134403
44197975	0.011048345048679466	0.010950093442873954	0.010166973893421865	0.011117889910907898	0.01112661086569405	0.010589975130686314
44308790	0.013690904813162378	0.013539396449505735	0.012246106886264112	0.013493925179862653	0.013677668548190077	0.013155084508862628
44427298	0.014164569021897718	0.014001490711807073	0.012811059694565226	0.014134735689217555	0.014567856490806011	0.013376249345580366
44570745	0.01385483750831574	0.013645298891396093	0.013450355464514691	0.014126518255247989	0.014166911200953123	0.013972270565676747
44773234	0.012898163205216596	0.012964470688811984	0.012026445737180938	0.01299856097278748	0.01322239135856839	0.012695900307233672
44970186	0.012324968933059658	0.012487553788281466	0.011759431354125438	0.012438404279043	0.012654577724697453	0.012168291904361231
45115778	0.00954089967989428	0.009600346034362266	0.008792918681895705	0.009923034569961664	0.010018603886473012	0.00939609800299074
45266970	0.010219796509688324	0.01024571024735681	0.009130832768733162	0.010270641452231812	0.010508755119502207	0.009944519546740934
45428709	0.010433969041518864	0.01053877181970326	0.00893392599476853	0.010019873157966295	0.010467611709102043	0.009889838433906341
45572492	0.010111305124487801	0.010393824431464768	0.008424087663397658	0.009962663042924086	0.010643035321749194	0.009721531193084635
45721734	0.010745048056831599	0.010628372445161407	0.008198710655472462	0.010175854145310274	0.01075622498546892	0.010066471051262692
45929049	0.01133229644155776	0.011432387867977097	0.008395897365429485	0.010028684604142874	0.010973889340907652	0.010287145071458137
46130962	0.01066174051935736	0.010938169859276222	0.007653236583790498	0.009867183095077026	0.01033909189546748	0.010633674586908943
46309053	0.010691453451038349	0.010778186035773784	0.008800552696196626	0.010816279956253201	0.010965574258390164	0.009724079888800636
46471105	0.010267205013072761	0.010162356942639197	0.008201215364360677	0.010661179758389813	0.010483837047104207	0.00933202096590325
46620559	0.010943587213709331	0.011044141365820626	0.008976386262838688	0.011017999514944376	0.010994876504657754	0.010067054276200998
46840116	0.011537336090844829	0.011744275437889636	0.010409067512339967	0.011384233788353801	0.011707371099552617	0.010906752437849786
47052032	0.012162185631040209	0.012151431796406082	0.011018889807011078	0.012080567572737332	0.011981626458769594	0.011821601656487714
47197643	0.010192801453689145	0.009999531613585915	0.008666034559008499	0.010067109932756337	0.00987376233280987	0.009165921746041942
47336737	0.010328403891687364	0.010409560096982514	0.009113833058095074	0.010274204869825339	0.010366677904613382	0.009481622205171198
47496676	0.01119580889283674	0.011123869384663178	0.010156986610418245	0.01104951213824205	0.01112010698259508	0.010625281869055703
47691210	0.01045403007509884	0.010735172020051226	0.009551731921414288	0.010727352757932594	0.010984486941067054	0.010207635352561435
47872880	0.007577381544901503	0.00765086887185176	0.006608664238174288	0.007347136580469151	0.00742137550892774	0.006851323080182528
48034538	0.009969144917571764	0.009994944882082068	0.009127448100182943	0.009915392514009004	0.00979630742407958	0.00952629037706479
48219045	0.00923250518081784	0.009354887164273648	0.007467770821312687	0.008875008792184884	0.008998371111160334	0.008433072204445538
48387505	0.009321088797731279	0.009278209266338893	0.008222150929778814	0.009004350235056508	0.009168546415799037	0.008913403335144647
48566514	0.008248347356325805	0.00828655839008692	0.007600801147064919	0.008112295479392925	0.008319914182285271	0.00822635667113224
48780487	0.007866631855121192	0.007971968082658818	0.0072470111120480395	0.007262557510454904	0.0075978897600691014	0.007671528340843709
48954688	0.008666551526667511	0.009423805763159715	0.00724451932202278	0.008128926765026795	0.008982604016454572	0.00873974074722604
49166964	0.010283873800406297	0.010524713077024522	0.008515187729587034	0.0096273843933718	0.00971315942150929	0.009715106524428226
49393587	0.008292592483469034	0.008341894416316753	0.00680059548243066	0.008016596394752253	0.007922303139054395	0.007730633517311636
49573654	0.008926134248407321	0.008901035594187836	0.007778523777609829	0.008871899368043109	0.009018544446615703	0.008413297962789066
49761092	0.011720458086514026	0.011912676183065274	0.010966938297339657	0.01105640928176789	0.011583180421123423	0.011242794042661035
49935347	0.009637802377504142	0.009832087286199857	0.008767993695259158	0.009633083255718367	0.009712744922134931	0.009326106213068019
50074832	0.009802097115935783	0.01006125681915168	0.008606269865475222	0.009870729520016334	0.01016707622677499	0.010188095404380896
50196703	0.010699405117581383	0.011023792290372848	0.008152719254665212	0.010826208633579035	0.011286762729780846	0.01073659685647038
50346872	0.010053440964285043	0.010149402449081841	0.009263837068392624	0.010004124275715539	0.010224350337816821	0.010020922125748928
50502655	0.008824438778949416	0.008840216827768786	0.008128684519660546	0.008698010120638394	0.008882705604768754	0.00852886652843963
50639678	0.00888920269908347	0.0088405340357593	0.008144198147120795	0.008406781014492104	0.008523493600944914	0.008621467592130602
50802967	0.00884085192680836	0.00906863981298035	0.008669883669653437	0.0086887469220317	0.009076413130365496	0.008959200204683762
50980781	0.008298920600611197	0.008366471360466615	0.008154842965558797	0.008391756030746338	0.008544790417393467	0.00831898648164195
51157486	0.007857210889261923	0.007876481771794548	0.0077615133989635005	0.007958407976777701	0.008095636531383675	0.007971333335573517
51344896	0.008576078471003305	0.008662751374395605	0.007965514864276534	0.008516812623578358	0.008607372722446856	0.008294512240058947
51522065	0.008874806612456338	0.008751889083353991	0.007271714125176422	0.008521184236115127	0.008570788032481264	0.007787531750058099
51676769	0.00845086644737478	0.008248949894960842	0.007979382677753858	0.008308120413384376	0.008390183085269818	0.008264710842560159
51840694	0.005978297815707156	0.005804013874635931	0.00544680609476674	0.005349886467547231	0.005717673281237952	0.005483890715738537
52060440	0.005969872151674101	0.005962908981841554	0.004574214577306014	0.005147857104718892	0.006021749910168784	0.004871817951732745
52517186	0.0064661228628234745	0.00606452778423467	0.00513851466862811	0.0038441093461097317	0.005182311793050127	0.0049991912858700985
