	GM_F-An. coluzzii_F	GW_F-An. coluzzii_F	KE_F-An. coluzzii_F	GM_F-An. gambiae_F	GW_F-An. gambiae_F	KE_F-An. gambiae_F
40503127	0.015084941490675399	0.015153215482861514	0.01504877308523092	0.015147243558824354	0.015220378441635898	0.014952409392090065
40612685	0.014041042089833752	0.014100995398169216	0.013877894799398712	0.01408216901003155	0.014147657534248384	0.013851697551552359
40729112	0.013558139189318892	0.01355122356733135	0.013481827176634256	0.013711800496611568	0.013703366234866333	0.01358303897500332
40856771	0.013384698318927945	0.013383284482379498	0.012941704224085427	0.013490743847282773	0.013494446039209065	0.012965892641433696
40998214	0.013465401464496264	0.013425180781812308	0.013458801236533714	0.01372293327308647	0.013712962774885607	0.013578838210275897
41141637	0.012171740613366592	0.012158903023027762	0.01190552988715838	0.012292105793138669	0.01233832344321263	0.011637709102865722
41262859	0.012607103110163878	0.012568009380332517	0.012170071502429687	0.012887646948018527	0.012898527229825109	0.012288455314634279
41368849	0.01146600203495654	0.011449991863201024	0.011010467324966546	0.011575480549687373	0.011576305144378764	0.011108963535852227
41474294	0.010814891702726166	0.010797142836120278	0.010865764141523964	0.010886750308930923	0.010919872884192963	0.01069401204605158
41581574	0.009312797359765463	0.00928312473992081	0.008960337634954551	0.009356063892848269	0.009357497333661983	0.008967043516477192
41694157	0.008661182754653607	0.00873086958037154	0.008515308996953573	0.008563052996893198	0.008650647205638337	0.008464603283839845
41819088	0.004903900106366114	0.004863493432621392	0.004447730733741949	0.004408388083824055	0.00438042995431262	0.004435425281181161
