	AOcol_F	BFcol_F	BFcol_M	BFgam_F	BFgam_M	CIcol_F	CMgam_F	CMgam_M	FRgam_F	FRgam_M	GAgam_F	GHcol_F	GHgam_F	GM_F	GNcol_F	GNgam_F	GQgam_F	GW_F	KE_F	UGgam_F	An. coluzzii_F	An. coluzzii_M	An. gambiae_F	An. gambiae_M	Unknown_F
12022072	0.010122235346086708	0.010894397847836527	0.010339166666666554	0.012429929877692463	0.012495424999999548	0.010572991830074248	0.012345459326703582	0.012454238317458148	0.012247689393939361	0.012090840909090943	0.011272598293243537	0.010412524877750708	0.012012280303030108	0.01367429162677628	0.00990875	0.012406647435897932	0.011719305555555297	0.014285903854151846	0.010574275331446581	0.011952000191308168	0.010549347168704763	0.010339166666666554	0.012347626483596521	0.01241315565298811	0.012683960341008606
12181603	0.0119523737749797	0.011548279074204524	0.011553333333333226	0.012546121392599184	0.012578643115941451	0.011663133700789858	0.012596497276752439	0.012550323542735867	0.012084891414141371	0.011870840909091008	0.012122417167902263	0.011586682883343828	0.012344128787878569	0.01293045117846539	0.010445	0.012576320681512093	0.012224027777777455	0.013111436364111526	0.010349162938791262	0.012621855426682234	0.01170249468831668	0.011553333333333226	0.012578019567322853	0.01245866866538199	0.012030678128626878
12350683	0.011335014420088376	0.011512349026384226	0.011639166666666513	0.011887737413239244	0.011841924999999462	0.01135868223916364	0.011830035892965841	0.011846205073995168	0.01173869696969701	0.011805795454545407	0.01150503751106409	0.011302913772072517	0.011739787878787673	0.011599875647456665	0.01140875	0.011884270748988278	0.011903611111110907	0.011576394561218865	0.010269275159028963	0.011837132628153151	0.01138179401354085	0.011639166666666513	0.011779683611088535	0.01183891203703615	0.011115748700068179
12503053	0.011933308338237142	0.011646373672236412	0.01182499999999982	0.01253450396618223	0.012592295289854364	0.01126489571950847	0.012524181618485834	0.012470381933956828	0.011754772727272636	0.011525280303030232	0.01216818816902272	0.011402897465217752	0.0121820833333331	0.012183940671280407	0.01174625	0.012497945512821091	0.012246874999999723	0.012309352939980868	0.012190899122793017	0.01257443104386898	0.011591951243674339	0.01182499999999982	0.012440740198765447	0.012368043522424089	0.012241237826115284
12643743	0.01087910535429495	0.011084781969596294	0.01139249999999987	0.011802533990883967	0.011742908333332715	0.0107839383560531	0.01185836109799927	0.011846557192334262	0.011801088023088057	0.011614484848484801	0.011549600278527987	0.010879940826992347	0.01158359848484838	0.01178218657955822	0.01127375	0.011738990384615898	0.01150111111111082	0.011681933419888697	0.01142395243426408	0.011713843888368065	0.010922161719046948	0.01139249999999987	0.011760220314489042	0.011780331654370984	0.011627723155664335
12799237	0.010957328713965266	0.010830115973620564	0.010879999999999865	0.011311097571581859	0.011325166666666107	0.0102759332597362	0.011357841872496036	0.011289126037744854	0.011088962121212055	0.011003068181818045	0.01122811985469129	0.010296341715573726	0.011173030303030077	0.01141844961746813	0.01068875	0.011309119658120249	0.01115138888888858	0.011488976525467936	0.010738728920057396	0.011313162246662787	0.010631349396464802	0.010879999999999865	0.011334404721761412	0.011257801075437435	0.011164558832412503
12966743	0.011829992113888181	0.011931774623016665	0.01216333333333316	0.013501489567567674	0.01354070833333273	0.011360389568119222	0.013508665785439123	0.013442733187354922	0.013057646464646445	0.013285909090909027	0.01315012552399118	0.01123182659688279	0.013594166666666536	0.013299262848207125	0.011647083333333336	0.013499973390901775	0.012801736111110901	0.013117767379813272	0.013170924986522288	0.013500101025755135	0.011641750648583832	0.01216333333333316	0.013412534763633991	0.013449820243095914	0.01320625867210584
13142653	0.01285590851149103	0.012937151511728244	0.012703333333333183	0.013767927182269555	0.013847067391303647	0.01267292402259411	0.01380972681207453	0.01372914112050709	0.013557348484848474	0.013543499999999986	0.013760595643679279	0.012500897614552555	0.013785530303030275	0.013388743167562993	0.01263625	0.013822011133603863	0.013604027777777613	0.013129985500822032	0.013603078181930652	0.01375971512502803	0.012764298726150326	0.012703333333333183	0.01371904975512442	0.013738120039037805	0.01339933385771604
13300287	0.01223167220697761	0.012229708194822156	0.012313333333333162	0.012726205044488174	0.01265269999999925	0.012122344342811769	0.012687172588464302	0.012618923663544961	0.012430022727272706	0.012323878787878693	0.012774151984786855	0.012150216271108709	0.012698409090908847	0.01303296381494654	0.01228125	0.012810275978408224	0.01275263888888857	0.013100367383806792	0.012170923640947892	0.012703016316425798	0.012196981895140232	0.012313333333333162	0.012753384192626548	0.012585779509567619	0.01272684567190373
13444310	0.011199467081001111	0.010811843269278722	0.010853333333333198	0.011437336259045012	0.01152352572463705	0.01098080870483145	0.011480479946355688	0.01150077519379773	0.0114852954545454	0.011509916666666665	0.011241664228142049	0.010968048409860657	0.01130693181818164	0.011817952372255159	0.010800416666666665	0.011471429487179958	0.011215347222221901	0.011874178941083962	0.010768469723500354	0.011479558463407227	0.011006699114828962	0.010853333333333198	0.011485118505329532	0.01150921850168786	0.01143904875607312
13596951	0.012801081145487626	0.012932247602767734	0.013059166666666447	0.013809777458858224	0.013817400724636818	0.012759092713756678	0.01381683227810056	0.0138229522802776	0.013742686868686857	0.013782178030303098	0.013730684113748632	0.012633104013281646	0.013869696969696895	0.013352632702538185	0.0126825	0.013893263326586677	0.013727499999999728	0.013274752559162209	0.013376717432551793	0.013742135831031524	0.012800866689372695	0.013059166666666447	0.013736825733966463	0.013815026814110737	0.013361418468101583
13850920	0.013677597214468706	0.013190646600619041	0.012979999999999837	0.014344720714607786	0.014424450724636845	0.013264319455599922	0.014402077091688734	0.014434993330313011	0.014452643939393947	0.014295053030302974	0.01440831688462884	0.013123650446164094	0.01421530303030301	0.014196156383415882	0.01340625	0.0143749571524973	0.014183819444444204	0.014184623539941774	0.01431117361036023	0.014390430731838717	0.013347543102291932	0.012979999999999837	0.014365491846099771	0.014410895457672932	0.014231637362481116
14091724	0.01354957463811809	0.013429913145540744	0.013448333333333186	0.01402329798994416	0.014184299999999086	0.013240295123683838	0.014063881760801394	0.014115499471458407	0.01392811616161624	0.014008648989898977	0.013988748287666003	0.01314341944603193	0.014071780303030208	0.013878666707788355	0.0133075	0.013983430668017117	0.01391645833333293	0.01380527433533727	0.0136835766583515	0.013901412522689534	0.013366934798564241	0.013448333333333186	0.013984193148661409	0.014120949187522094	0.01380406213501426
14226125	0.01432955105414301	0.014239873939288635	0.01425666666666659	0.014862715026265932	0.014870891666665673	0.014391519639577141	0.014849843473373425	0.014844042830869169	0.01465033838383843	0.014651856060606065	0.014822140214413353	0.014306495790023221	0.014961401515151393	0.014726690857753319	0.013319583333333333	0.014824057692308705	0.014777013888888694	0.014810946811615185	0.014534324208847017	0.014853989770474885	0.014307134633942294	0.01425666666666659	0.014841511780810012	0.014823882906278537	0.014674609919418338
14366440	0.012410193566848917	0.012723943844181152	0.012696666666666554	0.013319231952126795	0.013473442391303879	0.012880403321174468	0.013340773962456002	0.013358046638084388	0.012937606060606085	0.012797632575757518	0.013083343846574098	0.01268974572893862	0.013334772727272652	0.013887992129342453	0.013267916666666667	0.01322364108035199	0.01308555555555526	0.014022397253106883	0.01330501266670279	0.013387606226371727	0.01269643828696549	0.012696666666666554	0.01337068312667382	0.013310437802178995	0.013696402550745385
14540160	0.01249762720411689	0.01220807046767864	0.012462499999999932	0.01311447041018613	0.013079541666666151	0.011493933739319144	0.013187793700858699	0.013202208106815501	0.012645919191919193	0.012541950757575755	0.013141056463967696	0.01175487173006739	0.01292287878787875	0.010667131226485762	0.01043125	0.013194278846154373	0.013350833333333267	0.010389159067468238	0.012737995696614405	0.012799292354042745	0.01198260714245355	0.012462499999999932	0.012801793162087608	0.01306644585007896	0.011371350002574011
14712295	0.014141506123361444	0.014258520032192492	0.014636666666666517	0.01578422422850639	0.015783250724636558	0.014110731962724672	0.01569255852884546	0.01574409732709134	0.015551416666666623	0.015363916666666658	0.015119510147908091	0.0142108262462548	0.015519848484848442	0.015023270445169767	0.014248333333333335	0.015882242463618756	0.015156527777777543	0.014817533333496818	0.015792343657882815	0.015714778902161823	0.014193865201753308	0.014636666666666517	0.015550394046111098	0.015699931822649373	0.015266163192491926
14869822	0.015143566863153192	0.014741199286319591	0.014935833333333233	0.016459214921892718	0.016385479347824985	0.014309867002098376	0.01640853918939091	0.01647852121715534	0.016455542929292924	0.01650227633477643	0.01591571425452431	0.014235853316668736	0.01643469696969694	0.015596490404754268	0.01466125	0.016472964743590886	0.015962222222221982	0.01567872117038545	0.01573563955751067	0.016256863381116156	0.014656455085970884	0.014935833333333233	0.016257536378648386	0.016453534287948268	0.01566885843515779
15028764	0.014382259181773964	0.014281401759592006	0.01400833333333315	0.015626576470791267	0.015613599999998801	0.013859648944956789	0.015575826299475709	0.015523596723044574	0.015483757575757576	0.01553689971139971	0.014986135352056026	0.013848927176945433	0.015120681818181828	0.014964417820190187	0.01383	0.01565180668016314	0.015471666666666517	0.014988824694662851	0.015760047473212357	0.015532022470549718	0.01412392749646887	0.01400833333333315	0.015438414410396421	0.015553304487621098	0.015272648907231512
15173299	0.013904842201641504	0.01291025338140048	0.012454999999999857	0.014667667832166706	0.014703124999999177	0.012788415507873881	0.014720867162349709	0.014763491014799106	0.014242571969696919	0.014134737012986972	0.014271332108282913	0.012772275678725364	0.014594848484848483	0.013502880545303369	0.012399583333333335	0.014727856443995461	0.014501180555555456	0.01358482092106109	0.014541874087194795	0.014631429971666053	0.013130022801412488	0.012454999999999857	0.01452260917689131	0.014651135756277477	0.013876884085458514
15319776	0.012255964625123263	0.01255801137379939	0.012528333333333141	0.014558312273856785	0.014564408333332465	0.012417809698113041	0.014524278274240535	0.014489107017013739	0.013962700216450161	0.013908873376623445	0.013453673559483011	0.01248864713169376	0.014377386363636351	0.013609253910695932	0.01252375	0.014502077666229773	0.014228055555555265	0.01337412975063363	0.013870467573598376	0.014491155866377654	0.01243187385952356	0.012528333333333141	0.014272685098625755	0.01442686262228213	0.013665167911090409
15497760	0.013896435446228313	0.014007440783590893	0.014081666666666515	0.014821315617062042	0.014941483333332374	0.013876487830253453	0.014858870230598986	0.014920219344609015	0.01416758333333335	0.014042851731601743	0.014454818776959533	0.0139349384410995	0.014891287878787948	0.014249998322969502	0.014160416666666665	0.01487442358299691	0.014687152777777652	0.01425314333917725	0.014842996907946906	0.01475504595564266	0.013933449607260059	0.014081666666666515	0.014714962715496254	0.014796638932860047	0.01447880848730204
15704440	0.013603323392920948	0.01399757136594351	0.014153333333333244	0.015004058775178826	0.015068063043477296	0.013652472652035336	0.01506536026946318	0.015079316168327627	0.0149178636363635	0.014952310606060684	0.01467223003392516	0.013707103995933624	0.014987818181818073	0.014227234928266235	0.0137	0.015030397941971252	0.014767847222222127	0.014022791412797952	0.014987638857584374	0.014939240035353383	0.013742679566427263	0.014153333333333244	0.014873378727348154	0.015056837594815423	0.014484595321280913
15956721	0.013810793409393287	0.013729750687702167	0.013724999999999857	0.015515488180738876	0.015445200724636496	0.013478502948014847	0.015496895928483719	0.015431006195779822	0.015631848484848474	0.01561759595959593	0.01499693295357495	0.013243562289561655	0.015420909090909011	0.015194989347931169	0.013506666666666665	0.015554377699056465	0.01516409722222194	0.015088530723650342	0.013189262267314737	0.015472865513065738	0.013610717346487099	0.013724999999999857	0.015401865835933268	0.0154614815527694	0.014451872663418436
16232884	0.011598890703542563	0.01155911102727573	0.01159833333333319	0.012477307779284486	0.012461599999999287	0.01150690643863213	0.01249674660696086	0.012573975762608712	0.012452361111111074	0.01242407575757576	0.012448686609474452	0.011510640207102019	0.012575151515151246	0.011976619371947873	0.0114125	0.012540887820513498	0.01238506944444407	0.012003687684396696	0.012331732364779713	0.012419891107503665	0.01155113056712331	0.01159833333333319	0.01242788593256407	0.01251683039546234	0.012107485156353895
16426339	0.012659223139198138	0.012917240039270585	0.012631666666666473	0.013979215217616976	0.013875391666665788	0.01247714512316014	0.013901557917777061	0.013976023759185894	0.013826540404040308	0.013867829545454536	0.013689144497808902	0.012580053671694518	0.013673522727272444	0.013202687934022952	0.01185625	0.013954669871795741	0.013924027777777463	0.013198317705720134	0.0134715690303824	0.013873527870828732	0.012666305739383748	0.012631666666666473	0.013805919716066657	0.013928933021462947	0.013295497728278783
16564696	0.013381155122528594	0.0137163127846509	0.013704999999999882	0.014843235703582893	0.01490038333333224	0.013465598756406228	0.014926713657078025	0.015016287123728935	0.014813750000000068	0.014794886363636349	0.014755325618378631	0.01354215300562406	0.014661825757575653	0.015046589868926222	0.014375416666666668	0.014921261863078716	0.014817817460317252	0.014997151946136881	0.014697477863879654	0.014892874456804773	0.013555505216125873	0.013704999999999882	0.014892667363502799	0.014947553225039928	0.01490924939888676
16704912	0.014488724425769345	0.014503329214569627	0.014211666666666544	0.016187353007687377	0.016186791666665534	0.014504599803809895	0.016174960429454426	0.016210211932140672	0.016179022727272667	0.016024085858585887	0.015758930214726054	0.01430408776296893	0.016066060606060584	0.015573440838674768	0.014607083333333333	0.016277824898786798	0.01599999999999997	0.015596027307248248	0.01582031651350943	0.01609347572546589	0.014479769381448258	0.014211666666666544	0.01605829756470525	0.016175350936631614	0.01566929412430962
16834673	0.013154835306382062	0.013557736418512179	0.01276333333333316	0.01489123878313724	0.01501608333333237	0.01353027829294658	0.01481507355446702	0.014789415961944564	0.01473499242424237	0.01492646969696967	0.014504842080306862	0.013418548388060442	0.014816931818181577	0.014211749332265303	0.014007083333333335	0.014898237179488086	0.014624999999999725	0.01422476866158209	0.01468600234662935	0.014901919725911782	0.013431643087175508	0.01276333333333316	0.014743770214631363	0.014879657934198274	0.014386101960982483
16958105	0.01364969666310996	0.0138116553487601	0.010334999999999966	0.014729028980968038	0.014856093840578729	0.013463187861182998	0.014760708614305626	0.014716456131078002	0.014724704545454579	0.014822898989898886	0.01440026150118612	0.013483636950051415	0.014675287878787703	0.014206434619200445	0.013435416666666665	0.014776612179488077	0.014814513888888749	0.014185114968988655	0.014282876414014113	0.01483330910387065	0.013613275584294572	0.010334999999999966	0.014673654976123194	0.01477520549278911	0.014229505557704088
17084496	0.015039726621383233	0.01495343984303874	0.015069999999999988	0.016001132397451948	0.01600714166666555	0.014632170724254613	0.0160433661050444	0.016093899124131922	0.016026204545454566	0.015960068181818235	0.01568423457211	0.014354492708498697	0.01590507575757579	0.015566974190993366	0.0152475	0.016126004344933168	0.01589277777777758	0.015496798008950744	0.015487065167750636	0.015985388540684282	0.014790754291391624	0.015069999999999988	0.015931628048660884	0.01604735619176484	0.01554457749192096
17216379	0.013515301088617388	0.013631182573704116	0.01367999999999983	0.014407123682286522	0.014449686231883188	0.013220246922277913	0.014380482643811606	0.01439054553005079	0.014991503787878878	0.015090426046175987	0.014307540604528346	0.013211562411731605	0.01416761363636346	0.01405400032026292	0.014215416666666668	0.014463106612686403	0.014154305555555304	0.014056571337598696	0.014010571226797448	0.014414533377727823	0.013432665679008388	0.01367999999999983	0.014358557306334643	0.014512586841487223	0.014029554441013857
17346167	0.013915387707400122	0.014187611893584662	0.014401666666666525	0.015188334811952786	0.01528885036231777	0.013924091458813135	0.015111233663247653	0.015174852008456618	0.014926765151515179	0.014999916666666635	0.015018289513526857	0.0137809425275975	0.015089053030302958	0.01465539852960689	0.014245	0.015281394568152099	0.015078888888888687	0.014671809117767921	0.014550686634813587	0.015075977148549486	0.013977606486847783	0.014401666666666525	0.015061588694955042	0.015183744250854666	0.014632085572532035
17487327	0.012832864411008763	0.012741487228930195	0.01259666666666654	0.014572563316501815	0.014686054710143942	0.012536705450502283	0.014479521445458401	0.014646774532661257	0.014282340909090894	0.0142219608585859	0.014280284850349313	0.01242247224701503	0.014524469696969574	0.014117361783769627	0.012625	0.014617028340081932	0.014333779761904548	0.01405546559431283	0.011727939660106218	0.014494821840047863	0.012672217851934255	0.01259666666666654	0.01442962059938542	0.014595769022102838	0.0132599066103805
17647649	0.012011940038352405	0.012440969981727298	0.012258333333333187	0.014466956337193781	0.014461492391303418	0.012455522553683613	0.014370775223951575	0.014258193279115896	0.014633012445887434	0.014600669011543907	0.013833902615764719	0.012212038095890512	0.014260265151514876	0.013726235744028394	0.012622916666666668	0.01447618034431294	0.01444476190476155	0.013648718515967015	0.013852405612747405	0.014293529988593382	0.012303289650824925	0.012258333333333187	0.014241348001582773	0.014371605453320686	0.013778727202039808
17809081	0.01239866506853964	0.012638609109974996	0.012936666666666501	0.013320863027518738	0.013315816666665922	0.012121665077850246	0.013269179480843777	0.01330154862579194	0.012989734848484829	0.013091472222222228	0.013134939241389702	0.012201524758886348	0.013289659090908769	0.01301893990384668	0.012499166666666665	0.013288745614035822	0.013113283730158357	0.012791746922818177	0.012079921497945314	0.013237327571078336	0.012356521373102114	0.012936666666666501	0.013198693352098305	0.01327493116503031	0.012659962761475645
17983937	0.012465263525265325	0.012715276968576014	0.012506666666666494	0.013674299133700942	0.013687383333332576	0.012533924703026455	0.013682754032600827	0.013651268121412676	0.013614520202020192	0.013660257575757563	0.013559678969940876	0.012289133480425351	0.013743333333333073	0.013086287599491377	0.0127	0.013710156882591943	0.01358388888888853	0.013123893288737011	0.008819192560349748	0.013685207042636203	0.012522556695249218	0.012506666666666494	0.013610830189911586	0.013663613085481833	0.01158612187298955
18153094	0.013006527541468535	0.01310363751956291	0.013009999999999826	0.013437264725323325	0.013429333333332545	0.01311772110883587	0.013477886225144259	0.013460177187153265	0.013447295454545467	0.013497265151515123	0.013426556844909532	0.013094996918873699	0.013493787878787631	0.013349954849135972	0.01318	0.01339469551282133	0.01318062499999966	0.013425768670667	0.00891766029605804	0.013482955683457662	0.013086507455348749	0.013009999999999826	0.0134546922010796	0.013456068868815476	0.011778906912191809
18292162	0.014834389267882518	0.014283988039347705	0.014029999999999872	0.015385853959653006	0.015298099999998972	0.01420681337751203	0.01533188864593661	0.015398249647639356	0.015115454545454515	0.01516227272727268	0.015295202900737976	0.014046285231292885	0.015364659090909052	0.01453233390470907	0.014392916666666667	0.015403218286100919	0.015070138888888751	0.014217959300340442	0.010144459561503071	0.015364367837366121	0.01436851688629894	0.014029999999999872	0.015226141581421413	0.015332439904972111	0.012910912423872012
18419682	0.01357904719077941	0.013409661608795304	0.01351333333333319	0.014218634042572984	0.014246949999999032	0.01283254806035249	0.014209588014620458	0.014224541754756096	0.014278239898989981	0.014242891414141373	0.014125618930172572	0.013085482387981755	0.014251856060605817	0.013986280273937937	0.01342375	0.01425410239541253	0.014188611111110699	0.013826946445968803	0.009357480501533398	0.014304753279499705	0.01325727629229106	0.01351333333333319	0.014182813885161504	0.014234269661898322	0.012314716369457124
18541555	0.014135101534298233	0.014223980997094805	0.01436333333333325	0.014757603225131683	0.014912174999999006	0.014073890648237846	0.014803177757196893	0.014768890063424349	0.014650891414141408	0.014466714285714308	0.01481369599196583	0.013934011975096146	0.014629962121211973	0.014693167219277157	0.01414625	0.014858846153847175	0.014935208333333056	0.014580664698650703	0.009715175957657033	0.014829603362291811	0.014108561313519046	0.01436333333333325	0.014779070375083522	0.014768545496083717	0.012915735016170122
18672926	0.013772465286325255	0.01418226383299926	0.014206666666666522	0.014881283390737226	0.014833849999998924	0.013873640640947729	0.01484210486851796	0.014831305496827927	0.014527800505050488	0.014552121212121169	0.014671101656567744	0.013898649418714767	0.01479143939393925	0.014509581416903457	0.0144125	0.014822179824562257	0.014779027777777528	0.014485300100528875	0.010017259589251905	0.014851677744740131	0.013943958248359221	0.014206666666666522	0.014783526314887949	0.014790696123438479	0.012913632556981343
18817740	0.013472779122838651	0.013723022775543343	0.01349166666666647	0.014255052536159525	0.014233258333332338	0.013601933369612969	0.014269233575943169	0.014227814230342603	0.013960388888888862	0.01392363095238101	0.014126857519668497	0.01358958626827826	0.01448715909090884	0.013929839986682598	0.013939166666666666	0.01427639525659371	0.014342777777777621	0.013884491145247162	0.009329684481572691	0.014286519977771065	0.01360053122348263	0.01349166666666647	0.014217840227387075	0.014184419158830838	0.01228364280880426
18961827	0.012942210398649774	0.012966631105474559	0.012984999999999816	0.013627431213789152	0.013590841666665823	0.012708850848810653	0.01359733275791196	0.013628517441859797	0.0133167202380953	0.013280868326118288	0.013468025234527534	0.012510037039235488	0.013649772727272594	0.01325506851804433	0.01297	0.013583405533064351	0.013673958333333089	0.013283038189494889	0.008825919541817854	0.013589918561814672	0.012813508894524487	0.012984999999999816	0.013551633125379894	0.013565365054704157	0.01166863327203384
19108916	0.013927665221534118	0.013874611979851532	0.014249999999999806	0.014969572626377266	0.01483086666666577	0.01374135390861856	0.014958502852311836	0.01497322410147918	0.01487331818181825	0.014994102272727267	0.0148208366230985	0.013591274261582742	0.014735416666666461	0.014342692457240885	0.0138925	0.014957150134953594	0.015110486111110938	0.014366664214186671	0.00933413176164241	0.015006651640449106	0.013809144911721657	0.014249999999999806	0.01488887207433543	0.0149320912206815	0.012565182502099221
19256153	0.01362523831308902	0.013480271692525603	0.013440833333333178	0.014516940298506262	0.014487583333332514	0.013479618778742868	0.014504977362615088	0.014475079910399084	0.014174253787878741	0.01416799999999993	0.014438095983984371	0.013295075979924452	0.014476515151514964	0.014212835708949153	0.01357875	0.014499153846154663	0.014305277777777613	0.01416863828073168	0.010820321313542547	0.014492105586300218	0.013496798036712557	0.013440833333333178	0.014451216649009852	0.014433090099547735	0.013003356384415245
19391981	0.013145175068307343	0.013306210960206826	0.013359999999999875	0.0140967347337561	0.014042903985506469	0.013028835361272964	0.014113337440453568	0.01419753815809779	0.014185036616161547	0.014232809343434323	0.014259693075637854	0.012903697152951423	0.014014295454545288	0.01362005970738845	0.01369875	0.014067245978773103	0.014268541666666426	0.013698198920324742	0.013090349019543876	0.014082902352020648	0.013127794385305923	0.013359999999999875	0.0140757091951713	0.014155195005327583	0.013454046843504047
19527442	0.012887047409516702	0.013211931902012655	0.013283333333333175	0.013581213321503353	0.01360382789854997	0.013232224681422435	0.013594496586340734	0.013595830061410902	0.014081780303030252	0.014124780303030294	0.013477769292535474	0.013118074264658507	0.013538825757575592	0.01381500277583833	0.013631666666666667	0.01367126029014921	0.01333513888888878	0.013821522632176004	0.012566938970559762	0.013522271199637902	0.013125827817976506	0.013283333333333175	0.01359918631975402	0.013676520787262905	0.013372870615121754
19669893	0.014378969026514874	0.015058814067983598	0.015023333333333255	0.01520953736081162	0.0151490268115932	0.014857653387932799	0.015140013273427469	0.01507556730091568	0.014473328282828251	0.014139332611832542	0.014551185020286645	0.014650434692839472	0.015145568181818083	0.01512271212988419	0.015015	0.015184125000000992	0.015038928571428306	0.015069494793595836	0.011643372140426154	0.014940973447748779	0.014746903331903765	0.015023333333333255	0.01502632866939698	0.014958667719495828	0.013887294064712459
19814110	0.013259061577698284	0.013201956670010975	0.012931666666666553	0.01384797121038041	0.013719802173912134	0.013126829294782542	0.01380886464614359	0.013860090355380349	0.013635694444444433	0.01355849999999999	0.013644066679796158	0.012896199653956664	0.013853878787878564	0.013485933985132401	0.013400416666666665	0.013896850202429966	0.013878124999999669	0.0134997535373783	0.008824304534430996	0.01375206978246725	0.013145377163846256	0.012931666666666553	0.013758788004302427	0.013772374615769821	0.011828563662240549
19975983	0.013568844065741716	0.013562998959944375	0.013526666666666565	0.014078108083923523	0.014092315579709318	0.013363156285539902	0.014032339603450333	0.01401410928219012	0.014360727994227992	0.014380116522366483	0.014123611357878025	0.013334446680642223	0.014152121212120958	0.013710138441476038	0.01351125	0.014067488360324799	0.013947222222221932	0.013798883222894697	0.01007315761799903	0.014000853036356405	0.013472290956340187	0.013526666666666565	0.01402634542404644	0.014091306129159101	0.012435962045408873
20137768	0.012761957977158607	0.012922771575104025	0.013054999999999813	0.013313472017098597	0.01322291666666587	0.012695338057330018	0.013283347585993283	0.013288499194602964	0.013078152236652209	0.013111671717171787	0.013208252310559778	0.012600171717171066	0.01328920454545432	0.012905406803266746	0.012955	0.013198795715250478	0.013212361111110786	0.013024911718899385	0.013100227583417199	0.013259903776059064	0.012759643464037154	0.013054999999999813	0.013237760673107925	0.013241735284712145	0.012996826224346497
20350798	0.013119094447030267	0.013260243777758888	0.013248333333333133	0.013529549020630006	0.013497024999999262	0.013084234172297706	0.013514001895410153	0.0134977800439768	0.013223317460317373	0.013131962121212083	0.013311222103781179	0.012926273553140931	0.013517651515151259	0.01349655905993159	0.01300875	0.0136143464091629	0.013362916666666324	0.013405974019899673	0.012588866373335826	0.013481204639413392	0.013114962457712995	0.013248333333333133	0.013474704337709854	0.013443772757610894	0.013155718534857457
20569888	0.014096568348159453	0.014233721327968586	0.014109999999999881	0.014903282342112576	0.01492285072463676	0.01395837654052035	0.014891818144488252	0.014907146758280391	0.015394922619047556	0.015354126984126984	0.015068010895270413	0.013679149459893266	0.014811856060606018	0.014476415331196629	0.01410875	0.014904008265858065	0.014936111111111015	0.014365308807064851	0.013458998990785733	0.014912569210251674	0.014021513127956523	0.014109999999999881	0.014869918169845469	0.014977704263172834	0.014099354777809579
20724749	0.014579331249765442	0.014233829560698352	0.013334999999999786	0.015179007763301864	0.015056141666665569	0.01427988361419318	0.015123008622861655	0.015135471408436333	0.014825333333333355	0.014722191558441507	0.01498621038570715	0.014071970999300498	0.015277159090908973	0.014937093073649071	0.014275833333333335	0.015149879385966064	0.015176874999999769	0.014752784546359447	0.014977689625112714	0.015174520374859935	0.014316378661264118	0.013334999999999786	0.015084586278327117	0.015049547831797218	0.014922889821133987
20898511	0.013446998301960982	0.013371010563381223	0.013376666666666506	0.014330962286468244	0.014256741666665696	0.013391574741287148	0.014350052007762414	0.014350306553910827	0.013948795454545405	0.0138811237373737	0.014333961182196577	0.01329912543675682	0.014377234848484768	0.013738635855084424	0.01337875	0.0142371730769242	0.014216041666666403	0.013687563698817067	0.0138542286153743	0.014387350542951254	0.013390969474907864	0.013376666666666506	0.014264327343762808	0.014251802511797152	0.013787214587954181
21086502	0.014391424865868946	0.014265392158507351	0.014196666666666545	0.015088076088089573	0.01509365905796996	0.01403243087198056	0.015088038141269012	0.015107498741568384	0.015170578282828312	0.015152696969696993	0.015010682607577513	0.014011300453666522	0.014842499999999854	0.014629096888410206	0.0139525	0.015092058038809043	0.015276249999999814	0.014573768320627116	0.014749467935738303	0.015233202663054847	0.014192481315877374	0.014196666666666545	0.015049449965572599	0.015110025797799282	0.014677534129479582
21251936	0.01599456664600598	0.016007231052985033	0.016013333333333327	0.016495215148034325	0.016468508333332063	0.01590823133001001	0.016464532102830113	0.016459048625792977	0.016455916666666695	0.016443954545454654	0.016479506184782243	0.015927068305697407	0.016360265151515074	0.016095919913643265	0.016147500000000002	0.016495424763834064	0.016415555555555364	0.016117969211644857	0.016043759371646742	0.01643764503258076	0.015965716634324025	0.016013333333333327	0.016429108353673602	0.016459685827038682	0.01608061641721403
21406189	0.012779894624348923	0.013247474193628513	0.012919166666666471	0.013836092414890961	0.013917234057970138	0.012977687029283863	0.013835350418220165	0.013895667472062053	0.013898616161616128	0.01411588636363635	0.013667519638497322	0.012931245771697958	0.013882196969696767	0.013469838026557357	0.013019583333333334	0.013776028846154682	0.013687083333332873	0.013406974329843172	0.008488651817689864	0.013849059581977404	0.012989313951176015	0.012919166666666471	0.013769113587038553	0.013934659300942818	0.011704982071714878
21579720	0.014738366987090714	0.014489325459887452	0.01434833333333317	0.015090760811326499	0.01501949166666557	0.014279584954876311	0.015068030450467713	0.015139696088794483	0.01524754545454545	0.015114732323232292	0.014892400192868747	0.01437008411277673	0.015118712121211922	0.014596903321167209	0.0144675	0.015069027327936328	0.015012083333333098	0.01446834028222103	0.009153511765203263	0.015071105942734789	0.014480259102626476	0.01434833333333317	0.014993296183887733	0.015098693509224631	0.01264943749680801
